ts,ms,status
2025-11-21T00:00:30+08:00,31,401
2025-11-21T00:00:31+08:00,31,401
2025-11-21T00:00:31+08:00,30,401
2025-11-21T00:00:31+08:00,31,401
2025-11-21T00:00:31+08:00,35,401
2025-11-21T00:00:32+08:00,32,401
2025-11-21T00:00:32+08:00,33,401
2025-11-21T00:00:32+08:00,41,401
2025-11-21T00:00:32+08:00,33,401
2025-11-21T00:00:33+08:00,34,401
2025-11-21T00:00:33+08:00,46,401
2025-11-21T00:00:33+08:00,39,401
2025-11-21T00:00:34+08:00,39,401
2025-11-21T00:00:34+08:00,51,401
2025-11-21T00:00:34+08:00,38,401
2025-11-21T00:00:34+08:00,48,401
2025-11-21T00:00:35+08:00,56,401
2025-11-21T00:00:35+08:00,44,401
2025-11-21T00:00:35+08:00,39,401
2025-11-21T00:00:36+08:00,37,401
2025-11-21T00:00:36+08:00,50,401
2025-11-21T00:00:36+08:00,33,401
2025-11-21T00:00:37+08:00,32,401
2025-11-21T00:00:37+08:00,33,401
2025-11-21T00:00:37+08:00,73,401
2025-11-21T00:00:37+08:00,31,401
2025-11-21T00:00:38+08:00,32,401
2025-11-21T00:00:38+08:00,34,401
2025-11-21T00:00:38+08:00,30,401
2025-11-21T00:00:38+08:00,34,401
2025-11-21T00:00:39+08:00,30,401
2025-11-21T00:00:39+08:00,42,401
2025-11-21T00:00:39+08:00,32,401
2025-11-21T00:00:40+08:00,35,401
2025-11-21T00:00:40+08:00,33,401
2025-11-21T00:00:40+08:00,30,401
2025-11-21T00:00:40+08:00,35,401
2025-11-21T00:00:41+08:00,34,401
2025-11-21T00:00:41+08:00,36,401
2025-11-21T00:00:41+08:00,32,401
2025-11-21T00:00:41+08:00,45,401
2025-11-21T00:00:42+08:00,50,401
2025-11-21T00:00:42+08:00,78,401
2025-11-21T00:00:42+08:00,43,401
2025-11-21T00:00:43+08:00,47,401
2025-11-21T00:00:43+08:00,34,401
2025-11-21T00:00:43+08:00,31,401
2025-11-21T00:00:43+08:00,30,401
2025-11-21T00:00:44+08:00,30,401
2025-11-21T00:00:44+08:00,34,401
2025-11-21T00:00:44+08:00,30,401
2025-11-21T00:00:45+08:00,32,401
2025-11-21T00:00:45+08:00,34,401
2025-11-21T00:00:45+08:00,30,401
2025-11-21T00:00:45+08:00,30,401
2025-11-21T00:00:46+08:00,32,401
2025-11-21T00:00:46+08:00,31,401
2025-11-21T00:00:46+08:00,31,401
2025-11-21T00:00:46+08:00,31,401
2025-11-21T00:00:47+08:00,38,401
2025-11-21T00:00:47+08:00,33,401
2025-11-21T00:00:47+08:00,30,401
2025-11-21T00:00:47+08:00,30,401
2025-11-21T00:00:48+08:00,30,401
2025-11-21T00:00:48+08:00,29,401
2025-11-21T00:00:48+08:00,30,401
2025-11-21T00:00:49+08:00,29,401
2025-11-21T00:00:49+08:00,30,401
2025-11-21T00:00:49+08:00,32,401
2025-11-21T00:00:49+08:00,31,401
2025-11-21T00:00:50+08:00,30,401
2025-11-21T00:00:50+08:00,30,401
2025-11-21T00:00:50+08:00,34,401
2025-11-21T00:00:50+08:00,35,401
2025-11-21T00:00:51+08:00,34,401
2025-11-21T00:00:51+08:00,32,401
2025-11-21T00:00:51+08:00,30,401
2025-11-21T00:00:51+08:00,31,401
2025-11-21T00:00:52+08:00,31,401
2025-11-21T00:00:52+08:00,31,401
2025-11-21T00:00:52+08:00,30,401
2025-11-21T00:00:53+08:00,30,401
2025-11-21T00:00:53+08:00,32,401
2025-11-21T00:00:53+08:00,33,401
2025-11-21T00:00:53+08:00,30,401
2025-11-21T00:00:54+08:00,39,401
2025-11-21T00:00:54+08:00,31,401
2025-11-21T00:00:54+08:00,32,401
2025-11-21T00:00:54+08:00,32,401
2025-11-21T00:00:55+08:00,33,401
2025-11-21T00:00:55+08:00,33,401
2025-11-21T00:00:55+08:00,32,401
2025-11-21T00:00:56+08:00,33,401
2025-11-21T00:00:56+08:00,32,401
2025-11-21T00:00:56+08:00,30,401
2025-11-21T00:00:56+08:00,29,401
2025-11-21T00:00:57+08:00,38,401
2025-11-21T00:00:57+08:00,30,401
2025-11-21T00:00:57+08:00,32,401
2025-11-21T00:00:57+08:00,30,401
2025-11-21T00:00:58+08:00,36,401
2025-11-21T00:00:58+08:00,33,401
2025-11-21T00:00:58+08:00,31,401
2025-11-21T00:00:58+08:00,31,401
2025-11-21T00:00:59+08:00,30,401
2025-11-21T00:00:59+08:00,33,401
2025-11-21T00:00:59+08:00,31,401
2025-11-21T00:01:00+08:00,29,401
2025-11-21T00:01:00+08:00,29,401
2025-11-21T00:01:00+08:00,29,401
2025-11-21T00:01:00+08:00,30,401
2025-11-21T00:01:01+08:00,34,401
2025-11-21T00:01:01+08:00,33,401
2025-11-21T00:01:01+08:00,46,401
2025-11-21T00:01:01+08:00,31,401
2025-11-21T00:01:02+08:00,30,401
2025-11-21T00:01:02+08:00,31,401
2025-11-21T00:01:02+08:00,30,401
2025-11-21T00:01:02+08:00,30,401
2025-11-21T00:01:03+08:00,32,401
2025-11-21T00:01:03+08:00,33,401
2025-11-21T00:01:03+08:00,30,401
2025-11-21T00:01:04+08:00,31,401
2025-11-21T00:01:04+08:00,31,401
2025-11-21T00:01:04+08:00,31,401
2025-11-21T00:01:04+08:00,30,401
2025-11-21T00:01:05+08:00,35,401
2025-11-21T00:01:05+08:00,29,401
2025-11-21T00:01:05+08:00,31,401
2025-11-21T00:01:05+08:00,34,401
2025-11-21T00:01:06+08:00,31,401
2025-11-21T00:01:06+08:00,31,401
2025-11-21T00:01:06+08:00,30,401
2025-11-21T00:01:06+08:00,31,401
2025-11-21T00:01:07+08:00,50,401
2025-11-21T00:01:07+08:00,33,401
2025-11-21T00:01:07+08:00,32,401
2025-11-21T00:01:08+08:00,34,401
2025-11-21T00:01:08+08:00,32,401
2025-11-21T00:01:08+08:00,32,401
2025-11-21T00:01:08+08:00,31,401
2025-11-21T00:01:09+08:00,30,401
2025-11-21T00:01:09+08:00,30,401
2025-11-21T00:01:09+08:00,30,401
2025-11-21T00:01:09+08:00,33,401
